omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][App] App Name: GNBSIM
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][RealUe][PduSession][imsi-208950000000129][10] Received ICMP Echo Reply, ID:12394, Seq:5
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][RealUe][imsi-208950000000129] Handling: DATA-PACKET-SUCCESS-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000129] Handling event: DATA-PACKET-SUCCESS-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000129] imsiStateMachine received result
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000129] Procedure Result: PASS, imsi: imsi-208950000000129
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][Profile][profile2] No more procedures left
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000129] imsiStateMachine no more proc to execute
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000129] imsiStateMachine ended
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][Profile][profile2] ExecuteProfile ended
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][Profile][profile5] Init profile: profile5 , profile type: deregister
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][GnbUeDao] Adding new GnbCpUe for RANUENGAPID: 3439329290
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][Summary] Profile Name: profile2 , Profile Type: pdusessest
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Connected to gNodeB, Name:gnb1, IP:, Port:9487
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][Summary] Ue's Passed: 5 , Ue's Failed: 0
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000125] SIM UE Init complete
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][Summary] Profile Status: PASS
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][GnbUeDao] Adding new GnbCpUe for RANUENGAPID: 3439329291
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000126] Connected to gNodeB, Name:gnb1, IP:, Port:9487
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] Handling event: CONNECTION-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000126] SIM UE Init complete
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329291] Handling event: CONNECTION-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][GnbUeDao] Adding new GnbCpUe for RANUENGAPID: 3439329292
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000127] Connected to gNodeB, Name:gnb1, IP:, Port:9487
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000127] SIM UE Init complete
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329292] Handling event: CONNECTION-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][GnbUeDao] Adding new GnbCpUe for RANUENGAPID: 3439329293
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Connected to gNodeB, Name:gnb1, IP:, Port:9487
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000128] SIM UE Init complete
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] Handling event: CONNECTION-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][GnbUeDao] Adding new GnbCpUe for RANUENGAPID: 3439329294
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000129] Connected to gNodeB, Name:gnb1, IP:, Port:9487
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000129] SIM UE Init complete
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329294] Handling event: CONNECTION-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][Profile][profile5] ExecuteProfile started
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][Profile][profile5] ExecuteProfile ExecInParallel false. Waiting for UEs to finish procesessing
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000125] Execute procedure  REGISTRATION-PROCEDURE
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000125] Waiting for procedure result from imsiStateMachine
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Handling event: PROC-START-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Start new procedure  REGISTRATION-PROCEDURE
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Initiating Registration Procedure
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][RealUe][imsi-208950000000125] Handling: REGESTRATION-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Handling event: REGESTRATION-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] Handling event: REGESTRATION-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 73 bytes
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Read 552 bytes from 192.168.70.132
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][GnbUeDao] Fetching GnbCpUe for RANUENGAPID: 3439329290
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] Handling event: DOWNLINK-NAS-TRANSPORT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Handling event: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][RealUe][imsi-208950000000125] Handling: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][RealUe][imsi-208950000000125] Received Message Type: 86
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Handling event: AUTHENTICATION-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Next Event: AUTHENTICATION-RESPONSE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][RealUe][imsi-208950000000125] Handling: AUTHENTICATION-RESPONSE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Handling event: AUTHENTICATION-RESPONSE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] Handling event: UL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 67 bytes
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Read 368 bytes from 192.168.70.132
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][GnbUeDao] Fetching GnbCpUe for RANUENGAPID: 3439329290
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] Handling event: DOWNLINK-NAS-TRANSPORT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Handling event: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][RealUe][imsi-208950000000125] Handling: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [DEBU][GNBSIM][RealUe][imsi-208950000000125] Security Header Type Integrity Protected With New 5g Nas Security Context
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][RealUe][imsi-208950000000125] Calculate NAS MAC (algorithm: 2, DLCount: 0x0)
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][RealUe][imsi-208950000000125] NAS integrity key: b4c93e3814c2604ad51f428845523328
omec-gnbsim-vpp    | cmac value: 0x59a21def
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][RealUe][imsi-208950000000125] Received Message Type: 93
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Handling event: SECURITY-MODE-COMMAND-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][RealUe][imsi-208950000000125] Handling: SECURITY-MODE-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [DEBU][GNBSIM][RealUe][imsi-208950000000125] Security header type: Integrity Protected With New 5G Security Context
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [DEBU][GNBSIM][RealUe][imsi-208950000000125] Encrypt NAS message (algorithm: 0, DLCount: 0x0)
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Handling event: SECURITY-MODE-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] Handling event: UL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 97 bytes
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Read 1128 bytes from 192.168.70.132
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][GnbUeDao] Fetching GnbCpUe for RANUENGAPID: 3439329290
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] Handling event: INITIAL-CONTEXT-SETUP-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Handling event: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][RealUe][imsi-208950000000125] Handling: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [DEBU][GNBSIM][RealUe][imsi-208950000000125] Security header type: Integrity Protected And Ciphered
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][RealUe][imsi-208950000000125] Calculate NAS MAC (algorithm: 2, DLCount: 0x1)
omec-gnbsim-vpp    | cmac value: 0xec1db8fd
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][RealUe][imsi-208950000000125] NAS integrity key: b4c93e3814c2604ad51f428845523328
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][RealUe][imsi-208950000000125] Received Message Type: 66
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Handling event: REGESTRATION-ACCEPT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][RealUe][imsi-208950000000125] Handling: REGESTRATION-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 22 bytes
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [DEBU][GNBSIM][RealUe][imsi-208950000000125] Security header type: Integrity Protected And Ciphered
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [DEBU][GNBSIM][RealUe][imsi-208950000000125] Encrypt NAS message (algorithm: 0, DLCount: 0x1)
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Handling event: REGESTRATION-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000125] imsiStateMachine received result
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] Handling event: UL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000125] Procedure Result: PASS, imsi: imsi-208950000000125
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000125] Execute procedure  PDU-SESSION-ESTABLISHMENT-PROCEDURE
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000125] Waiting for procedure result from imsiStateMachine
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Handling event: PROC-START-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Start new procedure  PDU-SESSION-ESTABLISHMENT-PROCEDURE
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Initiating UE Requested PDU Session Establishment Procedure
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][RealUe][imsi-208950000000125] Handling: PDU-SESSION-ESTABLISHMENT-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][NAS][Message] Encode ExtendedProtocolConfigurationOptions in EncodePDUSessionEstablishmentRequest
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [DEBU][GNBSIM][RealUe][imsi-208950000000125] Security header type: Integrity Protected And Ciphered
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [DEBU][GNBSIM][RealUe][imsi-208950000000125] Encrypt NAS message (algorithm: 0, DLCount: 0x1)
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Handling event: PDU-SESSION-ESTABLISHMENT-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 56 bytes
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] Handling event: UL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:16Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 98 bytes
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Read 218 bytes from 192.168.70.132
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][GNodeB][GnbUeDao] Fetching GnbCpUe for RANUENGAPID: 3439329290
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] Handling event: PDU-SESSION-RESOURCE-SETUP-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] PDU Session ID: 10
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] S-NSSAI - SST:  222
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] S-NSSAI - SD:  00007b
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] UL GTP-TEID:  316692403
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] DL GTP-TEID:  3439329285
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] UPF Endpoint IP:  192.168.72.201
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] PDU Session Type:  IPV4
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] QoS Flow Id: 6
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] Non Dynamic 5QI: 6
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] ARP Priority Level: 1
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] Pre-emption Capability: 0
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] Pre-emption Vulnerability: 0
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][GNodeB][GnbUpUe][3439329285] Adding new QosFlowItem corresponding to QFI: 6
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][GNodeB][GnbPeerDao] Fetching GnbUpf corresponding to IP: 192.168.72.201
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] Adding new GnbUpUe for PDU Sess ID: 10
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Handling event: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][RealUe][imsi-208950000000125] Handling: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [DEBU][GNBSIM][RealUe][imsi-208950000000125] Security header type: Integrity Protected And Ciphered
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][RealUe][imsi-208950000000125] Calculate NAS MAC (algorithm: 2, DLCount: 0x2)
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][RealUe][imsi-208950000000125] NAS integrity key: b4c93e3814c2604ad51f428845523328
omec-gnbsim-vpp    | cmac value: 0xf2787b11
omec-gnbsim-vpp    | ip address in string  12.1.1.7
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][RealUe][imsi-208950000000125] Received Message Type: 104
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][RealUe][imsi-208950000000125] Payload contaner type:{1}
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Handling event: PDU-SESSION-ESTABLISHMENT-ACCEPT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Next Event: PDU-SESSION-ESTABLISHMENT-ACCEPT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][RealUe][imsi-208950000000125] Handling: PDU-SESSION-ESTABLISHMENT-ACCEPT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][RealUe][imsi-208950000000125] Adding new PDU Session for PDU Sess ID: 10
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][RealUe][imsi-208950000000125] PDU Session ID: 10
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][RealUe][imsi-208950000000125] PDU Session Type: IPV4
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][RealUe][imsi-208950000000125] SSC Mode: 1
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][RealUe][imsi-208950000000125] PDU Address: 12.1.1.7
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Handling event: DATA-BEARER-SETUP-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][RealUe][imsi-208950000000125] Handling: DATA-BEARER-SETUP-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][RealUe][imsi-208950000000125] Fetching PDU Session for pduSessId: 10
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Handling event: DATA-BEARER-SETUP-RESPONSE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000125] imsiStateMachine received result
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000125] Procedure Result: PASS, imsi: imsi-208950000000125
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][RealUe][PduSession][imsi-208950000000125][10] Handling: INIT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] Handling event: DATA-BEARER-SETUP-RESPONSE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329290] Fetching GnbUpUe for pduSessId: 10
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][GNodeB][GnbUeDao] Adding new GnbUpUe for TEID: 3439329285 Downlink: true
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000125] Execute procedure  USER-DATA-PACKET-GENERATION-PROCEDURE
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000125] Waiting for procedure result from imsiStateMachine
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Handling event: PROC-START-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Start new procedure  USER-DATA-PACKET-GENERATION-PROCEDURE
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Initiating User Data Packet Generation Procedure
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Please wait, initiating uplink user data in 3 seconds ...
omec-gnbsim-vpp    | 2023-01-16T10:27:17Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 43 bytes
omec-gnbsim-vpp    | 2023-01-16T10:27:20Z [INFO][GNBSIM][RealUe][imsi-208950000000125] Handling: DATA-PACKET-GENERATION-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:20Z [INFO][GNBSIM][RealUe][PduSession][imsi-208950000000125][10] Handling: DATA-PACKET-GENERATION-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:20Z [INFO][GNBSIM][GNodeB][UserPlaneTransport] Sent UDP Packet, length: 92 bytes
omec-gnbsim-vpp    | 2023-01-16T10:27:20Z [INFO][GNBSIM][GNodeB][UserPlaneTransport] Read 92 bytes from 192.168.72.201:14698
omec-gnbsim-vpp    | 2023-01-16T10:27:20Z [INFO][GNBSIM][GNodeB][GnbPeerDao] Fetching GnbUpf corresponding to IP: 192.168.72.201
omec-gnbsim-vpp    | 2023-01-16T10:27:20Z [INFO][GNBSIM][Util][GTP] PDU Session Container Extension header length:1
omec-gnbsim-vpp    | 2023-01-16T10:27:20Z [INFO][GNBSIM][GNodeB][GnbUpUe][3439329285] Received QFI value in downlink G-PDU: 6
omec-gnbsim-vpp    | 2023-01-16T10:27:20Z [INFO][GNBSIM][GNodeB][GnbUpUe][3439329285] Sent DL user data packet to UE
omec-gnbsim-vpp    | 2023-01-16T10:27:20Z [INFO][GNBSIM][RealUe][PduSession][imsi-208950000000125][10] Received QFI value in downlink user data packet: 6
omec-gnbsim-vpp    | 2023-01-16T10:27:20Z [INFO][GNBSIM][RealUe][PduSession][imsi-208950000000125][10] Received ICMP Echo Reply, ID:12394, Seq:1
omec-gnbsim-vpp    | 2023-01-16T10:27:20Z [INFO][GNBSIM][GNodeB][UserPlaneTransport] Sent UDP Packet, length: 92 bytes
omec-gnbsim-vpp    | 2023-01-16T10:27:20Z [INFO][GNBSIM][GNodeB][UserPlaneTransport] Read 92 bytes from 192.168.72.201:14698
omec-gnbsim-vpp    | 2023-01-16T10:27:20Z [INFO][GNBSIM][GNodeB][GnbPeerDao] Fetching GnbUpf corresponding to IP: 192.168.72.201
omec-gnbsim-vpp    | 2023-01-16T10:27:20Z [INFO][GNBSIM][Util][GTP] PDU Session Container Extension header length:1
omec-gnbsim-vpp    | 2023-01-16T10:27:20Z [INFO][GNBSIM][GNodeB][GnbUpUe][3439329285] Received QFI value in downlink G-PDU: 6
omec-gnbsim-vpp    | 2023-01-16T10:27:20Z [INFO][GNBSIM][GNodeB][GnbUpUe][3439329285] Sent DL user data packet to UE
omec-gnbsim-vpp    | 2023-01-16T10:27:20Z [INFO][GNBSIM][RealUe][PduSession][imsi-208950000000125][10] Received QFI value in downlink user data packet: 6
omec-gnbsim-vpp    | 2023-01-16T10:27:20Z [INFO][GNBSIM][RealUe][PduSession][imsi-208950000000125][10] Received ICMP Echo Reply, ID:12394, Seq:2
omec-gnbsim-vpp    | 2023-01-16T10:27:20Z [INFO][GNBSIM][GNodeB][UserPlaneTransport] Sent UDP Packet, length: 92 bytes
omec-gnbsim-vpp    | 2023-01-16T10:27:20Z [INFO][GNBSIM][GNodeB][UserPlaneTransport] Read 92 bytes from 192.168.72.201:14698
omec-gnbsim-vpp    | 2023-01-16T10:27:20Z [INFO][GNBSIM][GNodeB][GnbPeerDao] Fetching GnbUpf corresponding to IP: 192.168.72.201
omec-gnbsim-vpp    | 2023-01-16T10:27:20Z [INFO][GNBSIM][Util][GTP] PDU Session Container Extension header length:1
omec-gnbsim-vpp    | 2023-01-16T10:27:20Z [INFO][GNBSIM][GNodeB][GnbUpUe][3439329285] Received QFI value in downlink G-PDU: 6
